Domain,ipinurl,splchar,dots,urllength,urldepth,tinyurl,prefixSuffix,redir,domainAge,domainEnd,dns,label
2ffth.csb.app,0,0,0,1,0,0,0,0,1,1,1,1
americanexprizss.com,0,0,0,1,0,0,0,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,0,5,1,0,0,1,1,1,1
docs.google.com,0,0,0,0,5,0,0,0,1,1,1,1
designbold.com,0,0,0,1,4,0,0,0,0,0,0,1
lukacsilevente.hu,0,0,0,1,1,0,0,0,1,1,1,1
8hsfskj-alternate.app.link,0,0,0,1,0,0,1,0,1,1,1,1
wqass-index.dccigq.cn,0,0,0,1,0,0,1,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
nab-unathorised-attempt.com,0,0,0,1,0,1,1,0,0,0,0,1
hotel-pontos.gr,0,0,0,1,3,0,1,0,1,1,1,1
adityaschooljabalpur.com,0,1,0,1,2,0,0,1,0,1,0,1
musicbee1.zaarmall.com,0,0,1,0,2,0,0,0,1,1,1,1
netfilx.com.zonefivestudio.com,0,0,0,1,2,1,0,0,1,1,1,1
sajkd12.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
rakbank-digital-kyc-verification-5fc2fd.ingress-comporellon.easywp.com,0,0,0,0,1,0,1,0,1,1,1,1
marketcecom.com,0,0,0,1,0,0,0,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,1,0,1,0,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,0,0,3,0,1,0,1,1,1,1
bit.ly,0,0,0,1,1,1,0,0,1,1,1,1
cqvabogados.com,0,0,0,1,1,0,0,0,0,0,0,1
runescapeservices.com,0,0,0,1,0,0,0,0,1,1,1,1
tradeswarehouse.com,0,0,0,1,2,0,0,0,0,1,0,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
productkeyforfree.com,0,0,0,1,0,0,0,0,0,1,0,1
tsugatextile.com,0,0,0,0,4,0,0,0,0,0,0,1
vacc.vvisv.com,0,0,0,1,0,0,0,0,1,1,1,1
tanbo.main.jp,0,0,0,1,1,0,0,0,0,1,0,1
rplg.co,0,0,0,1,1,0,0,0,0,0,0,1
vinted-exd.id-info0328.me,0,0,0,1,0,0,1,0,1,1,0,1
157.240.18.35,0,0,0,1,0,0,0,0,1,1,1,1
nab.maptq.com,0,0,0,1,5,0,0,0,1,1,1,1
vietschi.de,0,0,0,1,1,0,0,0,1,1,0,1
operacionmultired1bn-web.com,0,0,0,1,0,0,1,0,1,1,1,1
docs.google.com,0,0,0,0,5,0,0,0,1,1,1,1
eeverywhere-my.sharepoint.com,0,0,0,0,5,1,1,0,1,1,1,1
corsipercorrispondenza.com,0,0,0,1,0,0,0,0,0,0,0,1
forumasik.com,0,0,0,1,2,0,0,0,0,0,0,1
pagespolicyapppelansecurity.co.vu,0,0,0,1,0,0,0,0,1,1,1,1
torccolborrachas.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
spk-angleichung.top,0,0,0,1,1,0,1,0,0,0,0,1
support.buz.bbiq.jp.henryracing.org,0,0,1,1,1,0,0,0,0,0,0,1
3456765434.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1
157.240.194.35,0,0,0,1,0,0,0,0,1,1,1,1
url.gratis,0,0,0,1,1,0,0,0,1,1,1,1
istudyalumni.com,0,0,0,1,4,0,0,0,1,1,1,1
ainnews.net,0,0,0,0,3,0,0,0,0,1,0,1
creativecombat.com,0,0,0,0,4,1,0,0,0,0,0,1
vvsia.vovieia.com,0,0,0,1,0,0,0,0,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,1,1,0,1,0,1,1,1,1
rakutenll.co.jjp.rozmiary.net,0,0,0,1,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
s.id,0,0,0,1,1,0,0,0,1,1,1,1
moaracubucate.ro,0,1,0,0,4,0,0,0,1,1,1,1
webmail-103410.square.site,0,0,0,1,0,0,1,0,1,1,1,1
users.tpg.com.au,0,1,1,0,5,0,0,0,1,1,1,1
colorfastinv.com,0,0,0,0,2,0,0,0,0,1,0,1
uuid-validation.run-us-west2.goorm.io,0,0,0,1,0,0,1,0,1,1,1,1
braccwe.com,0,0,0,1,1,0,0,0,1,1,1,1
erp.oriontravels.com.bd,0,0,1,1,2,0,0,0,1,1,1,1
drive.google.com,0,0,0,0,4,0,0,0,1,1,1,1
feedilicious.com,0,0,0,1,2,0,0,0,0,1,0,1
live.rawfednews.com,0,0,0,1,1,0,0,0,1,1,1,1
mail.wheel1factory.net,0,0,0,1,0,0,0,0,1,1,1,1
stylifehomedecors.com,0,0,0,0,3,0,0,0,0,1,0,1
apascentar.net.br,0,0,0,0,3,0,0,0,1,1,1,1
go.skimresources.com,0,0,0,0,0,0,0,1,1,1,1,1
bolaimart.com,0,0,0,1,3,1,0,0,0,1,0,1
insaafenterprisesinc.com,0,0,0,0,3,0,0,0,0,0,0,1
s.yam.com,0,0,0,1,1,0,0,0,1,1,1,1
poczta-polska-pl.pay78dsecure.site,0,0,0,1,0,0,1,0,1,1,1,1
sparkasse.de-privatkunden-online-37824893249.net,0,0,0,1,0,0,1,0,1,1,1,1
me2.kr,0,0,0,1,1,0,0,0,0,1,0,1
smpn4gusel-my.sharepoint.com,0,0,0,0,5,1,1,0,1,1,1,1
rekuteino.ppc-sa.com,0,0,0,1,0,0,1,0,1,1,1,1
tarik-fitness.com,0,0,0,1,4,0,1,0,0,0,0,1
zhguanshi.com,0,0,0,1,5,0,0,0,0,0,0,1
resgateponto.me,0,1,0,0,2,0,0,0,0,0,0,1
kammleads.com,0,0,0,1,3,0,0,0,0,1,0,1
dlxdgl.com,0,0,0,1,3,0,0,0,0,0,0,1
securedchase.ddns.net,0,0,0,1,1,0,0,0,1,1,1,1
bitstarz-kasino.com,0,0,0,1,0,0,1,0,1,1,1,1
coincheck-137bc.web.app,0,0,0,1,0,0,1,0,1,1,1,1
pastelink.net,0,0,0,1,1,0,0,0,1,1,1,1
bit.ly,0,0,0,1,1,1,0,0,1,1,1,1
mopxopeps.vn,0,0,0,1,2,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
s.id,0,0,0,1,1,0,0,0,1,1,1,1
betasusturkiyee.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
updatevoda-billing.com,0,0,0,0,1,0,1,0,1,1,0,1
smbc-crad-con.fc100.com.cn,0,0,0,1,0,0,1,0,1,1,1,1
asvx.i.ng,0,0,0,1,1,0,0,0,1,1,1,1
612503.selcdn.ru,0,1,1,0,2,0,0,0,0,1,0,1
generarcita-sv.com,0,0,0,1,0,0,1,0,0,0,0,1
sanasunty.site,0,1,0,1,0,0,0,0,0,0,0,1
mobsuemil.com,0,0,0,0,6,0,0,0,0,1,0,1
services.runescape.com-vzla.ru,0,0,0,1,0,0,1,0,0,1,0,1
docs.google.com,0,0,0,0,5,0,0,0,1,1,1,1
juribet1.ltd,0,0,0,1,3,0,0,0,1,1,1,1
maxis-winner-2020.webs.com,0,0,0,1,0,0,1,0,1,1,1,1
equalchances.org,0,0,0,1,3,0,0,0,0,0,0,1
im-creator.com,0,0,0,1,2,0,1,0,0,0,0,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
ghislain.dartois.pagesperso-orange.fr,0,0,0,1,1,0,1,0,1,1,1,1
restbetgirisadresimiz1.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
urlth.me,0,0,0,1,1,0,0,0,0,0,0,1
stargiveaway.com,0,0,0,1,1,0,0,0,1,1,1,1
integratedsolutions.it,0,0,0,1,1,0,0,0,1,1,1,1
clickent.co.jp,0,0,0,1,1,1,0,0,0,1,0,1
lloydsbank.online-visit-secure-auth.com,0,0,0,1,0,0,1,0,1,1,1,1
storage.googleapis.com,0,0,0,0,2,0,0,0,1,1,1,1
12a1j.trk.elasticemail.com,0,0,0,0,2,0,0,0,1,1,1,1
suupernett.byethost4.com,0,0,0,1,0,0,0,0,1,1,1,1
eraeiar.cc,0,0,0,1,0,0,0,0,1,1,0,1
patrickkestens-my.sharepoint.com,0,0,0,0,5,1,1,0,1,1,1,1
images-t8xyjg3n.salamazerbaycan.az,0,0,0,0,1,0,1,0,1,1,1,1
aerflofans.com,0,0,0,1,1,0,0,0,0,0,0,1
600002.selcdn.ru,0,1,1,0,2,0,0,0,0,1,0,1
sparkasse-hannover.work,0,0,0,1,0,0,1,0,1,1,1,1
accountverifisv.hostfree.pw,0,0,0,1,0,0,0,0,1,1,1,1
nuewa-hwa.oracleindustry.com,0,0,0,1,2,0,1,0,1,1,1,1
sparkasse.de-portal-finanzgruppe.xyz,0,0,0,1,2,0,1,0,1,1,1,1
m25g.22web.org,0,0,0,1,1,0,0,0,0,1,0,1
seonewsservic.blogspot.com,0,0,0,1,2,1,0,0,1,1,1,1
9303npw.weebly.com,0,0,0,1,0,0,0,0,1,1,1,1
spk-umstellungs-management.com,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
sdfghjklvbnm.square.site,0,0,0,1,0,0,0,0,1,1,1,1
tabloided.com,0,0,0,1,7,0,0,0,0,1,0,1
secure.facebook.com.de.a2ip.ru,0,0,1,1,0,0,0,0,0,0,0,1
online2banking.byethost6.com,0,0,0,1,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,2,0,1,0,1,1,1,1
www1.vsic.viiccva.com,0,0,0,1,0,0,0,0,1,1,1,1
shimamurakoutaro.com,0,0,0,1,2,0,0,0,1,1,1,1
urlth.me,0,0,0,1,1,0,0,0,0,0,0,1
eschoolzones.com,0,0,0,1,2,0,0,0,0,1,0,1
web-e1f6d.web.app,0,0,0,1,0,0,1,0,1,1,1,1
images-quigmal2p.salamazerbaycan.az,0,0,0,0,1,0,1,0,1,1,1,1
joeypmemorialfoundation.com,0,0,0,0,5,0,0,0,0,0,0,1
pamcakeswape.com,0,0,0,1,0,0,0,0,1,1,0,1
webdisk.granadoemurahara.com.br,0,0,0,0,1,0,0,0,1,1,1,1
cutt.ly,0,0,0,1,1,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
cateringfoodanddrinksupplies777.business.site,0,0,0,1,0,0,0,0,1,1,1,1
smbc.card-s-co.net,0,0,0,1,2,0,1,0,1,1,1,1
ts.hust.edu.vn,0,0,0,0,12,0,0,0,1,1,1,1
whattsapps.misecure.com,0,0,0,1,0,0,0,0,1,1,1,1
btconnectdacsdesrf.yolasite.com,0,0,0,1,0,0,0,0,1,1,1,1
sibautomation.com,0,0,0,0,1,0,0,0,0,1,0,1
zpr.io,0,0,0,1,1,0,0,0,1,1,1,1
test.dxbproductions.com,0,0,0,1,0,0,0,0,1,1,1,1
hdmediahub.club,0,0,0,0,4,0,0,0,1,1,1,1
mail-gmxaktualisierung.yolasite.com,0,0,0,1,0,0,1,0,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,0,0,1,0,1,0,1,1,1,1
VolvoCarsKC.us1.list-manage.com,0,0,0,0,2,0,1,0,1,1,1,1
2ite.ope-ret.com,0,0,0,1,0,1,1,0,1,1,1,1
bit.do,0,0,0,1,1,1,0,0,1,1,1,1
micuenta01.github.io,0,0,0,1,1,0,0,0,1,1,1,1
6vvvvvw-metam.top,0,0,0,1,1,0,1,0,0,0,0,1
faktypolska7.b-cdn.net,0,0,0,1,0,0,1,0,1,1,1,1
customer-ebay.com,0,0,0,0,5,0,1,0,0,1,0,1
bancaporinternet-netinterbankpe09.com,0,0,0,1,0,0,1,0,0,1,0,1
laposada.roncesvalles.es,0,0,0,1,1,0,0,0,1,1,1,1
157.240.18.15,0,0,1,0,0,0,0,1,1,1,1,1
sehzademarket.com,0,0,0,1,1,1,0,0,1,1,0,1
steinberginc.com,0,0,0,0,6,0,0,0,0,0,0,1
arafathrumman.github.io,0,0,0,1,1,0,0,0,1,1,1,1
learn.kashmirharvard.edu.in,0,0,0,0,3,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
themarketingdream.com,0,0,0,0,2,0,0,0,0,1,0,1
inx.inbox.lv,0,0,0,1,2,0,0,0,1,1,0,1
3ff7c459-86b2-4f6d-b6b0-ba6402ef6cb0.htmlcomponentservice.com,0,0,0,0,1,0,1,0,1,1,1,1
gmxaktualisierungmail.yolasite.com,0,0,0,1,0,0,0,0,1,1,1,1
inpost-oferta.id-info072.me,0,0,0,1,0,0,1,0,0,0,0,1
idam-web-public.aat.platform.hmcts.net,0,0,1,0,1,0,1,1,1,1,1,1
seahoss.com,0,0,0,1,0,0,0,0,0,1,0,1
delivery-support-menu.com,0,0,0,1,0,0,1,0,0,0,0,1
bit.do,0,0,0,1,1,1,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
leboncoin-paiementsecured.paperform.co,0,0,0,1,0,0,1,0,0,0,0,1
web-santander.byethost31.com,0,0,0,1,0,0,1,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
tawk.link,0,0,0,0,5,0,0,0,1,1,1,1
bandbajabarat.pk,0,0,0,0,6,0,0,0,1,1,1,1
messaging-pages.redirectme.net,0,0,0,1,0,0,1,0,1,1,1,1
chat-whatsapp0.se.ke,0,0,0,1,0,0,1,0,1,1,1,1
server.itislzg.cn,0,0,0,1,0,0,0,0,1,1,1,1
paypaybank.ausc.xyz,0,0,0,1,0,0,0,0,1,1,1,1
eo.is,0,0,0,1,1,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
login.privategold.uytrtyuhij987.gowithapex.com,0,0,1,0,1,1,0,0,1,1,1,1
terpelsicumple.com,0,0,0,1,0,0,0,0,0,0,0,1
nsaclaim.com,0,0,0,1,1,0,0,0,0,0,0,1
greatmusica.com,0,0,0,1,2,0,0,0,0,0,0,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
omesqiwines.de,0,0,0,0,3,0,0,0,1,1,0,1
gscif.org,0,0,0,0,8,0,0,0,0,1,0,1
krishnatheeram.co.in,0,0,0,0,2,0,0,0,1,1,1,1
bit.ly,0,0,0,1,1,1,0,0,1,1,1,1
aimekidya-recpag.web.id,0,0,0,1,0,0,1,0,1,1,1,1
cpu30691.mfs.gg,0,0,0,1,1,0,0,0,1,1,1,1
die-post-swiss-id-19782635812.psd2any.com,0,0,0,0,2,0,1,0,1,1,1,1
egolijozinews.co.za,0,1,0,0,2,0,0,0,1,1,1,1
bitmexinc.com,0,0,0,1,0,0,0,0,0,1,0,1
zscevax.000webhostapp.com,0,0,0,1,1,0,0,0,1,1,1,1
nv.snprobbx.pbz.r.de.a2ip.ru,0,0,1,1,0,0,0,0,0,0,0,1
greatmusica.com,0,0,0,1,2,0,0,0,0,0,0,1
validtion-accts131sd.ml,0,0,0,1,1,0,1,0,1,1,1,1
patient-cell-40f5.updatedlogmylogin.workers.dev,0,1,0,0,0,0,1,0,1,1,1,1
storage.cloud.google.com,0,0,0,1,2,0,0,0,1,1,1,1
fatura-digitalhiiper.net,0,0,0,1,0,0,1,0,0,1,0,1
xfinityconnect4you.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
icipedudu-my.sharepoint.com,0,0,0,0,7,1,1,0,1,1,1,1
visadpsgiftcard.com,0,0,0,1,1,0,0,0,1,1,0,1
forms.office.com,0,0,0,0,2,0,0,0,1,1,1,1
c3cd5ac5.sibforms.com,0,0,0,0,2,0,0,0,1,1,1,1
svri-my-mtb.com,0,0,0,0,1,0,1,0,0,0,0,1
bebe1age.com,0,0,0,0,3,0,0,0,0,1,0,1
sp477389.sitebeat.site,0,0,0,1,0,0,0,0,1,1,1,1
lnkd.in,0,0,0,1,1,1,0,0,1,1,1,1
vis-stort.github.io,0,0,0,1,1,0,1,0,1,1,1,1
webdisk.granadoemurahara.com.br,0,0,0,0,1,0,0,0,1,1,1,1
se-connecter-au-webmail-la-poste--lapostenet0.yolasite.com,0,0,0,0,0,0,1,0,1,1,1,1
netorgft2223515-my.sharepoint.com,0,0,0,0,7,1,1,0,1,1,1,1
tinyurl.com,0,0,0,1,1,1,0,0,0,0,0,1
vivancar.com.au,0,1,0,1,2,0,0,0,1,1,1,1
s.luwank.com,0,0,0,1,1,0,0,0,1,1,1,1
accesso-clienti.attiva-servizi-2021.com,0,0,0,1,0,0,1,0,1,1,1,1
terra-station-extention.com,0,0,0,1,0,0,1,0,1,1,1,1
goglemaps.co,0,0,0,1,1,0,0,0,0,1,0,1
7absolutes.com,0,0,0,1,2,0,0,0,0,0,0,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
webdisk.granadoemurahara.com.br,0,0,0,0,1,0,0,0,1,1,1,1
610508.selcdn.ru,0,0,0,1,2,0,0,0,0,1,0,1
panicakieswap.org,0,0,0,1,0,0,0,0,0,0,0,1
update-cyxhjas23qjhk.de,0,0,0,1,3,0,1,0,1,1,0,1
lapiraterieestla.wixsite.com,0,0,0,1,1,0,0,0,1,1,1,1
bkqqii.cn,0,0,0,1,1,0,0,0,1,1,0,1
nueva-acropolis.cl,0,0,0,1,1,0,1,0,1,1,1,1
smmsvocal.yolasite.com,0,0,0,1,0,0,0,0,1,1,1,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,0,1,0,6,0,0,0,1,1,1,1
storage.ning.com,0,0,0,1,6,0,0,0,1,1,1,1
mixedgoat.com,0,0,0,1,1,1,0,0,0,1,0,1
dropingenious.top,0,0,0,1,1,0,0,0,0,0,0,1
share.hsforms.com,0,0,0,1,1,0,0,0,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,0,0,1,0,1,0,1,1,1,1
daressalaamtextilemills.com,0,0,0,1,0,0,0,0,0,1,0,1
bridges-craps-photographic-salary.trycloudflare.com,0,0,0,0,1,0,1,0,1,1,1,1
wirtschaft.baesweiler.de,0,0,0,1,2,0,0,0,1,1,0,1
regina.ninetendev.com,0,0,0,1,3,0,0,0,1,1,1,1
steinercoza-my.sharepoint.com,0,0,0,0,5,1,1,0,1,1,1,1
thekingsandqueens.in,0,1,0,0,3,0,0,0,1,1,1,1
bit.do,0,0,0,1,1,1,0,0,1,1,1,1
bhavin0077.github.io,0,0,0,1,1,0,0,0,1,1,1,1
toprolls.com.tr,0,0,0,1,3,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
soneyamks.com,0,0,0,1,1,0,0,0,0,1,0,1
verify.chase.billing.info.igualdad.cl,0,0,1,1,0,0,0,0,1,1,1,1
4lxkd.r.ag.d.sendibm3.com,0,0,1,0,4,0,0,0,1,1,1,1
allegrolokalnie-pl.854829.space,0,0,0,1,0,0,1,0,1,1,1,1
coopcp.com,0,0,0,1,3,0,0,0,0,0,0,1
lecord.com,0,0,0,1,4,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
ensemblearsmundi.com,0,0,0,0,6,0,0,0,1,1,1,1
starplanet.com.my,0,0,0,0,3,1,0,0,1,1,1,1
promerica-web2.byethost7.com,0,0,0,1,0,0,1,0,1,1,1,1
videowatchviral.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
paymentfailure-assistant.com,0,0,0,1,0,1,1,0,1,1,1,1
amazon.co.jp.27deantterwow.club,0,0,0,1,0,0,0,0,1,1,1,1
services.runescape.com-m.cc,0,0,0,1,0,0,1,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
birlacitywaterpark.com,0,0,0,1,1,0,0,0,1,1,1,1
re-redirection-acc-id923872635122.blogspot.com,0,0,0,1,0,1,1,0,1,1,1,1
44.72.132.34.bc.googleusercontent.com,0,1,1,0,1,1,0,0,1,1,1,1
centec-am.com.br,0,1,1,0,4,0,1,0,1,1,1,1
troplamblem.com,0,0,0,1,4,0,0,0,0,0,0,1
microsoftonedlrlve.typeform.com,0,0,0,1,2,0,0,0,1,1,1,1
theultimatelistener.com,0,0,0,1,0,0,0,0,0,1,0,1
mail.zenstream.com,0,0,0,1,3,0,0,0,1,1,1,1
lb.spaiemenylebc.com,0,0,0,1,0,0,0,0,1,1,1,1
paypaybank.auuz.xyz,0,0,0,1,0,0,0,0,1,1,1,1
claus.bz,0,0,0,1,2,0,0,0,1,1,1,1
subdomainnet1.byethost13.com,0,0,0,1,0,0,0,0,1,1,1,1
cqvabogados.com,0,0,0,1,1,0,0,0,0,0,0,1
mtsn1kotabekasi.sch.id,0,0,0,0,6,0,0,0,1,1,1,1
vodpool.cf,0,1,0,1,2,0,0,0,1,1,1,1
forms.gle,0,0,0,1,1,0,0,0,1,1,1,1
artchukvsh.com,0,0,0,1,1,0,0,0,0,0,0,1
amzoan.co.jp.teaccaipcard.shop,0,0,0,1,0,0,0,0,1,1,1,1
starnetlegal-my.sharepoint.com,0,0,0,0,7,1,1,0,1,1,1,1
ameozon.uajsi7.cn,0,0,0,1,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
smartmco.com,0,0,1,0,2,0,0,0,0,1,0,1
smbc.casd-co.com,0,0,0,1,1,0,1,0,1,1,1,1
docs.google.com,0,0,0,0,5,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,1,0,0,0,1,1,1,1
qa.smbc-card.com,0,0,0,1,1,0,1,0,1,1,1,1
gionghatvietnhii2021.ga,0,0,0,1,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,0,5,1,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,0,5,1,0,0,1,1,1,1
ftx.cool,0,0,0,1,0,1,0,0,1,1,1,1
91.218.113.78,0,1,0,1,0,0,0,0,1,1,1,1
keramikadecor.com.ua,0,0,0,0,3,0,0,0,0,1,0,1
homesinlogin.com,0,0,0,1,2,0,0,0,1,1,1,1
test-emai.herokuapp.com,0,0,0,1,0,0,1,0,1,1,1,1
dpd-pl.payorder56.pw,0,0,0,1,0,0,1,0,1,1,1,1
kashmirharvard.edu.in,0,0,0,0,4,0,0,0,1,1,1,1
1drv.ms,0,0,0,1,2,0,0,0,1,1,1,1
email302.com,0,0,0,0,6,0,0,0,0,1,0,1
vevobahsgirisim.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
quad-as.de,0,0,1,0,4,0,1,0,1,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,2,0,1,0,1,1,1,1
coremgt.com.py,0,0,0,1,2,1,0,0,1,1,1,1
n-naoko-0319.github.io,0,0,0,1,1,0,1,0,1,1,1,1
kammleads.com,0,0,0,1,3,0,0,0,0,1,0,1
vievsc.viasvo.com,0,0,0,1,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
87656765564534.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1
srnbc-card.com.luqd26.cn,0,0,0,1,2,0,1,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,1,0,1,0,1,1,1,1
glomediamarketinginstitute.com,0,0,0,0,1,0,0,0,1,1,1,1
publish-p43452-e180057.adobeaemcloud.com,0,0,0,1,3,0,1,0,1,1,1,1
pagesforbussinesidentitysupportlive.co.vu,0,0,0,1,0,0,0,0,1,1,1,1
equalchances.org,0,0,0,1,4,0,0,0,0,0,0,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,0,1,0,5,1,0,0,1,1,1,1
consumer-45190ca4.web.app,0,0,0,1,1,0,1,0,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,0,3,0,1,0,1,1,1,1
dlxdgl.com,0,0,0,1,3,0,0,0,0,0,0,1
www3.colegiosantaangelamerici.edu.co,0,0,0,1,4,0,0,0,0,0,0,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
sbemskanila.com,0,0,0,1,5,0,0,0,0,0,0,1
confirmleboncoin.ru,0,0,0,1,0,0,0,0,0,0,0,1
betasus2021.blogspot.com,0,0,0,1,0,1,0,0,1,1,1,1
56146251545.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1
app.uniswapfund.org,0,0,0,1,0,0,0,0,0,0,0,1
myo2-billing-error83.com,0,0,0,1,0,0,1,0,1,1,1,1
gmall-involceview-verilog-auth.pages.dev,0,0,0,1,0,0,1,0,1,1,1,1
techdirectbh.com,0,0,0,1,1,0,0,0,0,0,0,1
candyrush.in,0,0,0,0,6,0,0,0,1,1,1,1
safetyconsultantehs.com,0,0,0,1,2,0,0,0,1,1,1,1
fileundelete.net,0,0,0,0,7,0,0,0,0,1,0,1
bit.ly,0,0,0,1,1,1,0,0,1,1,1,1
roadgo.co.uk,0,0,0,1,2,0,0,0,0,1,0,1
vvwwmeta.top,0,0,0,1,1,0,0,0,0,0,0,1
mearketcscom.ru,0,0,0,1,0,0,0,0,0,0,0,1
trilles157.typeform.com,0,0,0,1,2,0,0,0,1,1,1,1
lloydbank-support-team.com,0,0,0,1,0,0,1,0,1,1,1,1
chinmayavidyalayarspuram.com,0,0,0,0,4,0,0,0,0,1,0,1
socialpinch.com,0,0,0,1,2,0,0,0,0,0,0,1
3jp.mcerceanri.com,0,0,0,1,0,0,0,0,1,1,1,1
shopeeprizee.wpcomstaging.com,0,0,0,1,0,0,0,0,1,1,1,1
taiwokupolatiandco.com,0,0,0,1,4,0,0,0,1,1,1,1
selector28.gg,0,0,0,1,0,0,0,0,1,1,1,1
samcool.org,0,0,0,0,1,0,0,0,0,0,0,1
userreport01.byethost16.com,0,0,0,1,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,1,3,0,0,0,1,1,1,1
educationsgain.com,0,0,0,1,0,0,0,0,1,1,1,1
drivingschoolglasgow.co.uk,0,0,0,0,5,0,0,0,0,0,0,1
freedomtonight.com,0,0,0,0,3,1,0,0,0,1,0,1
n26-particuluar-n26-personal-own.boxofbusinessblogs.com,0,0,0,1,0,0,1,0,1,1,1,1
leitersadvogados.com.br,0,0,0,1,1,0,0,0,1,1,1,1
etc-meisai.jp.dkrjy7.cn,0,0,0,1,2,0,1,0,1,1,1,1
irs.gov.admin-mcas-gov.ms,0,0,0,1,0,0,1,0,1,1,1,1
d2sck7attergarment.top,0,0,0,1,0,0,0,0,0,0,0,1
thebeachleague.com,0,0,0,0,9,0,0,0,0,1,0,1
eu.nuvuneu.com,0,0,0,1,0,0,0,0,1,1,1,1
forms.office.com,0,0,0,0,2,0,0,0,1,1,1,1
pmiconnect-my.sharepoint.com,0,0,0,1,0,1,1,0,1,1,1,1
puneinfoguide.eclatmediasolution.website,0,0,0,1,0,0,0,0,1,1,1,1
3wondersexpeditions.com,0,0,0,1,1,0,0,0,0,1,0,1
encrypted-tbn0.gstatic.com,0,0,0,0,1,0,1,0,1,1,1,1
contatoparareparo.cf,0,0,0,0,2,0,0,0,1,1,1,1
forms.office.com,0,0,0,0,2,0,0,0,1,1,1,1
amanzon.co.ip.xiaopiqiu.com.cn,0,0,1,1,0,0,0,0,1,1,1,1
fdx.co.th,0,0,0,0,3,1,0,0,1,1,1,1
ameozon.htrmmqe.cn,0,0,0,1,0,0,0,0,1,1,1,1
theduecfoinv.com,0,0,0,1,1,0,0,0,0,1,0,1
netciti.id,0,0,1,0,3,0,0,0,1,1,1,1
www6.jp.mnercearui.com,0,0,0,1,0,0,0,0,1,1,1,1
alfasupport.ru,0,0,0,1,2,0,0,0,0,1,0,1
ladyrose-vl.ru,0,0,0,1,2,0,1,0,0,0,0,1
www-europessign-com.filesusr.com,0,0,0,0,2,0,1,0,1,1,1,1
